Began,Ended,Duration in Days,longitude,latitude,Affected sq km,Dead,Displaced
1995-09-24,1995-10-24,31.0,18.0044,12.9016,517354.51,1.0,0.0
1995-09-23,1995-09-24,2.0,134.158,33.3124,90343.29,3.0,3800.0
1995-09-22,1995-09-24,3.0,6.58158,35.3388,62914.74,5.0,0.0
1995-09-21,1995-10-19,29.0,108.0,14.0455,122975.43,153.0,920000.0
1995-09-21,1995-09-28,8.0,1.13979,6.77348,102566.52,19.0,30000.0
1995-09-21,1995-09-24,4.0,19.9654,41.6303,17072.03,4.0,0.0
1995-09-18,1995-10-16,29.0,-149.768,60.8522,50389.55,0.0,300.0
1995-09-17,1995-09-22,6.0,100.367,5.34767,1275.56,0.0,5120.0
1995-09-18,1995-09-25,8.0,105.709,16.5417,72535.75,0.0,40000.0
1995-09-18,1995-10-02,15.0,106.544,13.2244,52119.24,0.0,1348.0
1995-09-14,1995-09-22,9.0,-111.414,29.2882,168617.63,50.0,25000.0
1995-09-15,1995-09-18,4.0,139.905,35.2121,16375.35,3.0,500.0
1995-09-09,1995-09-12,4.0,-87.7141,15.3937,9441.71,30.0,6000.0
1995-09-05,1995-09-18,14.0,-61.3214,15.3651,51662.9,20.0,24000.0
1995-09-05,1995-09-08,4.0,88.4616,27.5887,6520.57,35.0,0.0
1995-09-03,1995-09-06,4.0,-4.60431,34.3542,99919.02,43.0,228.0
1995-09-01,1995-09-20,20.0,76.8263,28.2424,762936.89,600.0,2000000.0
1995-09-04,1995-09-15,12.0,120.745,22.8088,14893.78,180.0,50000.0
1995-08-29,1995-09-06,9.0,120.687,15.4632,23531.04,3.0,45000.0
1995-08-26,1995-08-29,4.0,-79.4656,33.6351,176800.72,8.0,300.0
1995-08-26,1995-08-28,3.0,-60.8749,14.2621,8338.57,3.0,0.0
1995-08-19,1995-08-26,8.0,19.9858,41.8101,11109.46,5.0,0.0
1995-08-24,1995-08-27,4.0,127.674,37.0506,33972.01,53.0,16000.0
1995-08-17,1995-08-18,2.0,-7.83179,30.2769,132475.8,166.0,210.0
1995-08-16,1995-08-23,8.0,89.9406,24.8678,42133.44,26.0,1000000.0
1995-08-11,1995-08-18,8.0,39.9431,10.577,195893.72,44.0,2000.0
1995-08-07,1995-08-10,4.0,8.96747,10.0459,19768.44,30.0,0.0
1995-08-07,1995-08-18,12.0,-82.5624,39.461,118253.11,4.0,1000.0
1995-08-04,1995-08-23,20.0,-91.4849,15.8962,158687.9,17.0,7100.0
1995-07-25,1995-08-28,35.0,125.154,42.5413,325414.55,123.0,3000000.0
1995-08-01,1995-11-09,101.0,101.558,14.9639,444498.32,260.0,4220000.0
1995-08-01,1995-09-08,39.0,128.595,40.3499,120709.21,68.0,500000.0
1995-07-29,1995-07-31,3.0,120.64,15.2263,9189.85,0.0,20000.0
1995-07-19,1995-08-10,23.0,68.5019,29.8869,672265.35,600.0,600000.0
1995-07-04,1995-07-22,19.0,88.9998,25.7626,15621.62,250.0,15000000.0
1995-07-05,1995-07-07,3.0,-1.06662,6.4376,120779.51,22.0,55000.0
1995-07-05,1995-07-12,8.0,-112.773,52.8501,184528.76,0.0,5000.0
1995-07-05,1995-07-19,15.0,108.209,30.1801,231371.29,65.0,25000.0
1995-07-05,1995-07-05,1.0,-57.4637,-23.8173,50608.04,0.0,27000.0
1995-07-03,1995-07-05,3.0,1.29451,6.28328,3634.99,3.0,150000.0
1995-07-01,1995-07-11,11.0,41.4993,42.9785,8421.62,5.0,0.0
1995-06-29,1995-07-11,13.0,36.2744,49.9115,5183.65,0.0,0.0
1995-06-21,1995-06-23,3.0,-81.5247,22.3839,56146.8,3.0,5000.0
1995-06-20,1995-06-23,4.0,92.8902,26.0363,102906.11,17.0,1000000.0
1995-06-19,1995-07-25,37.0,85.8796,27.6214,71916.18,139.0,10000.0
1995-06-16,1995-06-23,8.0,90.2429,25.1211,68353.34,105.0,2000000.0
1995-06-15,1995-06-25,11.0,47.6973,40.1555,80964.31,0.0,1500000.0
1995-06-02,1995-06-03,2.0,92.8575,23.2582,20147.72,40.0,3200.0
1995-06-01,1995-06-14,14.0,9.00832,60.746,162737.01,1.0,4000.0
1995-06-01,1995-06-05,5.0,10.7405,48.1302,57984.4,4.0,0.0
1995-05-31,1995-06-03,4.0,51.6601,35.5798,29482.0,10.0,200.0
1995-05-27,1995-06-01,6.0,39.0934,-6.7697,5076.78,4.0,20000.0
1995-05-23,1995-05-26,4.0,24.296,44.5922,31756.96,0.0,1000.0
1995-05-17,1995-05-24,8.0,90.0958,22.9967,61217.96,41.0,351000.0
1995-05-15,1995-08-15,93.0,112.827,28.2914,1668229.65,1530.0,7000000.0
1995-05-07,1995-05-11,5.0,80.1122,7.89697,27548.59,1.0,40000.0
1995-05-10,1995-06-01,23.0,-89.5648,36.7237,472141.86,3.0,5000.0
1995-05-01,1995-05-13,13.0,99.2856,2.5585,46605.13,55.0,17500.0
1995-05-07,1995-05-13,7.0,-90.104,29.9011,19344.57,6.0,20000.0
1995-04-28,1995-05-15,18.0,43.2278,5.17608,67450.15,27.0,89875.0
1995-04-24,1995-04-30,7.0,7.32512,44.9518,24761.82,3.0,0.0
1995-04-21,1995-04-23,3.0,58.9894,35.2121,147607.47,9.0,50.0
1995-04-19,1995-04-21,3.0,69.7177,36.6338,15369.85,10.0,6000.0
1995-04-20,1995-04-21,2.0,113.285,22.8414,169667.47,40.0,300000.0
1995-04-06,1995-04-11,6.0,-60.068,-37.1326,303423.64,6.0,6000.0
1995-03-14,1995-03-14,1.0,45.9569,44.8374,115668.65,2.0,2400.0
1995-03-08,1995-03-20,13.0,-121.562,38.7256,196019.62,15.0,10000.0
1995-03-04,1995-03-10,7.0,33.7006,-8.84509,36217.05,0.0,2000.0
1995-03-05,1995-03-13,9.0,117.538,-26.821,990198.31,7.0,0.0
1995-02-23,1995-03-02,8.0,27.5316,-22.711,31143.95,20.0,2000.0
1995-02-14,1995-02-21,8.0,-57.5391,-23.8263,49342.56,0.0,20000.0
1995-02-06,1995-02-13,8.0,-46.4554,-23.5199,17901.32,27.0,3000.0
1995-02-03,1995-02-17,15.0,101.896,-0.529789,296258.97,47.0,37000.0
1995-01-23,1995-02-07,16.0,5.69912,50.3282,341156.99,30.0,294100.0
1995-01-20,1995-01-30,11.0,-2.89661,48.1547,27724.7,16.0,5000.0
1995-01-15,1995-01-20,6.0,-63.8184,-32.2627,155950.18,7.0,1000.0
1995-01-09,1995-01-11,3.0,101.984,0.633088,91179.03,3.0,10000.0
1995-01-08,1995-01-09,2.0,29.6887,-23.0133,51452.21,0.0,0.0
1995-01-07,1995-01-09,3.0,33.6434,-10.1851,23461.18,1.0,0.0
1995-01-03,1995-01-17,15.0,-122.59,39.6057,81499.15,11.0,6000.0
1994-12-19,1994-12-23,5.0,125.042,11.2536,51066.39,10.0,548000.0
1994-12-09,1994-12-15,7.0,42.9549,11.3455,2677.27,40.0,100000.0
1994-12-02,1994-12-07,6.0,100.547,-0.77561,38745.91,6.0,640.0
1994-11-19,1994-11-21,3.0,49.4749,10.9856,16608.05,30.0,0.0
1994-11-17,1994-11-22,6.0,42.6066,11.7781,20793.91,70.0,100000.0
1994-11-14,1994-11-28,15.0,48.9236,32.0846,271235.05,13.0,40000.0
1994-11-12,1994-11-18,7.0,37.8668,7.67392,20499.85,22.0,0.0
1994-11-06,1994-11-14,9.0,-78.0913,21.4949,84994.35,2.0,100000.0
1994-11-06,1994-11-14,9.0,-77.272,18.12,11114.13,4.0,0.0
1994-11-05,1994-11-15,11.0,-72.2583,18.9834,26426.95,400.0,0.0
1994-11-04,1994-11-11,8.0,42.5292,0.748137,83022.5,100.0,0.0
1994-11-02,1994-11-08,7.0,31.925,26.3341,44072.06,593.0,100000.0
1994-11-01,1994-11-04,4.0,119.16,-8.59727,19939.07,31.0,0.0
1994-11-01,1994-11-04,4.0,36.4848,30.9819,68725.08,21.0,0.0
1994-11-01,1994-11-10,10.0,10.2403,45.2087,90174.15,83.0,10308.0
1994-10-30,1994-11-04,6.0,80.0422,16.2498,110657.58,230.0,16000.0
1994-10-24,1994-10-27,4.0,22.4992,39.0065,36624.5,14.0,1000.0
1994-10-27,1994-10-31,5.0,78.7248,10.7214,89229.9,40.0,0.0
1994-10-19,1994-10-20,2.0,117.653,36.1734,13150.29,17.0,0.0
1994-10-18,1994-10-22,5.0,125.873,9.14408,13653.63,12.0,12480.0
1994-10-18,1994-10-22,5.0,121.181,14.3202,12751.53,4.0,50000.0
1994-10-17,1994-10-23,7.0,-95.2737,30.2009,72987.24,19.0,10000.0
1994-10-09,1994-10-13,5.0,-90.8326,14.9596,45757.41,10.0,0.0
1994-09-21,1994-09-26,6.0,2.09318,34.4889,108181.19,32.0,1200.0
1994-09-19,1994-09-24,6.0,120.77,15.1434,4145.56,16.0,10000.0
1994-09-17,1994-09-26,10.0,134.79,45.0556,140070.73,13.0,700000.0
1994-09-16,1994-09-20,5.0,-1.50563,12.3447,271869.57,4.0,4000.0
1994-09-11,1994-09-15,5.0,13.3184,12.0384,317262.41,142.0,180000.0
1994-09-09,1994-09-14,6.0,14.8285,12.0078,11415.7,6.0,400.0
1994-09-03,1994-12-18,107.0,104.452,16.1885,65261.15,407.0,2000000.0
1994-09-02,1994-09-03,2.0,10.8528,43.7041,30590.88,3.0,0.0
1994-09-02,1994-09-07,6.0,84.4369,20.1358,154649.2,0.0,0.0
1994-08-31,1994-09-05,6.0,77.0555,31.5294,5275.13,20.0,0.0
1994-08-30,1994-09-07,9.0,99.6055,17.05,159977.18,10.0,0.0
1994-08-26,1994-09-02,8.0,79.2684,20.7866,44159.25,26.0,0.0
1994-08-26,1994-08-30,5.0,127.335,37.0999,22406.24,5.0,2000.0
1994-08-25,1994-08-31,7.0,40.3477,10.664,163207.32,87.0,6000.0
1994-08-24,1994-08-29,6.0,28.4296,46.9737,33681.92,47.0,1300.0
1994-08-22,1994-08-27,6.0,67.8824,29.6075,17316.85,24.0,0.0
1994-08-20,1994-08-23,4.0,77.27,31.7668,14450.04,9.0,0.0
1994-08-20,1994-08-24,5.0,-78.9872,-2.21514,39018.9,5.0,500.0
1994-08-15,1994-08-18,4.0,38.0793,11.8465,21306.15,18.0,0.0
1994-08-21,1994-08-24,4.0,120.692,31.1521,206025.85,762.0,600000.0
1994-08-09,1994-08-15,7.0,68.1903,27.7849,318187.81,26.0,40000.0
1994-08-08,1994-08-11,4.0,67.8618,33.17,19784.16,2.0,0.0
1994-08-01,1994-08-10,10.0,6.87118,15.5798,594752.97,27.0,20000.0
1994-08-08,1994-08-10,3.0,76.9177,31.7821,16795.7,11.0,0.0
1994-08-04,1994-08-11,8.0,80.6237,27.586,292130.64,53.0,3000.0
1994-08-06,1994-08-10,5.0,114.207,22.5094,3849.87,14.0,0.0
1994-08-04,1994-08-17,14.0,30.026,15.5645,1094009.75,8.0,2000.0
1994-08-05,1994-08-08,4.0,58.4183,53.574,32565.85,20.0,1000.0
1994-08-07,1994-08-16,10.0,120.838,23.2024,27168.55,9.0,3600.0
1994-07-30,1994-08-08,10.0,103.825,12.5629,40128.47,6.0,22000.0
1994-08-06,1994-08-10,5.0,121.93,17.5285,18141.64,0.0,0.0
1994-08-01,1994-08-04,4.0,120.915,23.0569,16588.35,10.0,0.0
1994-07-28,1994-08-02,6.0,98.8099,17.0729,124812.48,9.0,10000.0
1994-07-28,1994-08-03,7.0,40.9756,11.6671,20898.85,4.0,30000.0
1994-07-23,1994-08-03,12.0,120.804,15.6143,22004.15,37.0,264837.0
1994-07-22,1994-08-02,12.0,122.982,10.017,25394.77,2.0,18000.0
1994-07-23,1994-08-13,22.0,125.126,46.1544,1066165.02,128.0,2000000.0
1994-07-22,1994-07-27,6.0,114.116,22.4405,2987.02,10.0,2000.0
1994-07-15,1994-07-31,17.0,102.98,21.8175,17601.27,21.0,172.0
1994-07-15,1994-07-20,6.0,120.621,15.1291,12359.24,8.0,114674.0
1994-07-11,1994-09-16,68.0,71.1034,28.9156,343251.55,333.0,30000.0
1994-07-11,1994-07-18,8.0,112.268,31.1973,183806.7,41.0,0.0
1994-07-10,1994-07-16,7.0,121.046,16.7179,37086.97,0.0,0.0
1994-07-09,1994-07-11,3.0,61.0726,27.4913,155500.97,24.0,0.0
1994-07-04,1994-07-08,5.0,67.2212,30.3321,21185.79,12.0,0.0
1994-07-03,1994-07-12,10.0,77.252,31.7869,52338.52,60.0,0.0
1994-07-02,1994-07-07,6.0,111.609,53.6353,322784.51,4.0,0.0
1994-07-01,1994-07-15,15.0,-84.3318,31.07,167722.97,32.0,20000.0
1994-07-01,1994-07-24,24.0,76.6191,20.6258,1981837.41,617.0,800000.0
1994-06-24,1994-06-28,5.0,18.8851,-33.9535,11393.12,2.0,3000.0
1994-06-22,1994-06-27,6.0,-83.6886,37.0272,13311.18,2.0,0.0
1994-06-14,1994-06-22,9.0,92.071,21.8758,6360.08,1.0,0.0
1994-06-09,1994-06-29,21.0,113.189,25.7177,1015419.65,719.0,0.0
1994-06-05,1994-06-09,5.0,-76.8547,2.1264,27784.17,2.0,240.0
1994-06-01,1994-06-06,6.0,91.803,24.6457,11309.84,6.0,11000.0
1994-05-31,1994-06-01,2.0,44.0001,40.7485,3590.36,5.0,400.0
1994-05-28,1994-05-30,3.0,43.3263,55.3351,22905.3,2.0,0.0
1994-05-25,1994-05-28,4.0,80.3366,6.61343,3394.93,7.0,0.0
1994-05-01,1994-05-09,9.0,118.128,25.9398,121675.06,70.0,2000.0
1994-05-01,1994-05-03,3.0,116.038,27.2874,165721.86,95.0,0.0
1994-04-30,1994-05-02,3.0,30.1332,0.277229,9570.23,11.0,0.0
1994-04-19,1994-04-23,5.0,92.0895,22.5171,22176.39,20.0,12000.0
1994-04-09,1994-04-18,10.0,-97.9613,36.8932,644301.28,6.0,4000.0
1994-04-06,1994-04-14,9.0,41.1058,49.4354,463435.11,13.0,2795.0
1994-03-29,1994-04-02,5.0,89.816,23.9528,2275.44,16.0,100000.0
1994-03-18,1994-03-31,14.0,125.689,8.3822,36858.21,9.0,16821.0
1994-03-24,1994-03-26,3.0,35.9181,32.4176,3809.42,9.0,300.0
1994-03-24,1994-03-28,5.0,-85.308,33.0034,179822.05,35.0,0.0
1994-03-23,1994-03-26,4.0,111.684,-7.50232,36275.49,12.0,83125.0
1994-03-17,1994-03-22,6.0,44.6012,46.5257,72009.25,7.0,0.0
1994-03-12,1994-03-16,5.0,118.798,-8.48433,1822.72,5.0,50000.0
1994-03-11,1994-03-14,4.0,59.3372,35.3656,26419.01,4.0,80.0
1994-02-27,1994-03-06,8.0,-76.0086,-12.0008,27660.41,17.0,120000.0
1994-02-26,1994-03-02,5.0,92.0345,22.4749,6727.37,13.0,0.0
1994-02-11,1994-02-14,4.0,99.033,3.12557,19421.63,5.0,0.0
1994-01-31,1994-02-20,21.0,-77.0482,-8.13028,609261.38,63.0,12000.0
1994-01-31,1994-02-16,17.0,47.7167,-18.8541,142993.47,200.0,50000.0
1994-01-31,1994-02-02,3.0,-76.2,3.52764,4298.62,16.0,60000.0
1994-01-28,1994-01-31,4.0,110.662,-7.37598,59036.58,2.0,0.0
1994-01-16,1994-01-20,5.0,148.53,-9.05287,65497.93,9.0,0.0
1994-01-16,1994-01-20,5.0,151.685,-25.2628,120854.33,13.0,0.0
1994-01-12,1994-01-22,11.0,107.657,-6.83998,10207.65,10.0,50700.0
1994-01-09,1994-01-13,5.0,38.4373,-9.38978,65599.48,31.0,7000.0
1994-01-04,1994-01-08,5.0,123.45,13.4358,44225.95,29.0,14000.0
1993-12-30,1993-12-31,2.0,0.83137,51.0549,5379.22,0.0,300.0
1993-12-29,1993-12-30,2.0,145.32,-6.46321,9588.1,14.0,3500.0
1993-12-27,1993-12-28,2.0,125.59,9.65856,1266.81,6.0,12000.0
1993-12-26,1993-12-27,2.0,106.357,-6.24192,4052.37,2.0,8000.0
1993-12-23,1993-12-23,1.0,35.0229,30.2472,3180.52,2.0,0.0
1993-12-20,1993-12-24,5.0,22.7867,48.3884,4267.45,5.0,25000.0
1993-12-22,1993-12-27,6.0,102.442,3.79233,103827.06,23.0,20000.0
1993-12-21,1993-12-31,11.0,5.76827,50.3802,261149.34,11.0,48000.0
1993-12-16,1993-12-29,14.0,100.419,7.28291,42416.31,41.0,2000.0
1993-12-16,1993-12-18,3.0,-76.2092,6.87608,1958.11,35.0,150.0
1993-12-15,1993-12-27,13.0,80.7928,8.56672,24712.98,0.0,500000.0
1993-12-09,1993-12-12,4.0,-83.0411,9.64613,14333.82,4.0,17000.0
1993-12-08,1993-12-15,8.0,-74.5879,-10.0433,162327.61,0.0,5000.0
1993-12-07,1993-12-15,9.0,107.087,40.4443,12109.08,0.0,5200.0
1993-12-05,1993-12-13,9.0,108.845,12.3152,46913.01,353.0,598000.0
1993-12-04,1993-12-15,12.0,79.9572,12.5851,7968.64,70.0,45000.0
1993-11-29,1993-12-01,3.0,124.962,10.7409,359.297,27.0,0.0
1993-11-27,1993-12-02,6.0,99.8978,8.15766,56411.85,11.0,0.0
1993-11-29,1993-11-30,2.0,48.1619,32.5504,988.946,3.0,0.0
1993-11-24,1993-11-28,5.0,-75.3512,20.5564,19322.92,30.0,51000.0
1993-11-13,1993-11-16,4.0,-91.5834,34.0563,33628.03,5.0,600.0
1993-11-10,1993-11-14,5.0,77.5024,11.054,40501.37,95.0,0.0
1993-11-03,1993-11-16,14.0,101.308,1.12387,44228.12,5.0,3000.0
1993-11-04,1993-11-06,3.0,-109.813,23.0797,1666.75,0.0,10000.0
1993-11-04,1993-11-15,12.0,114.142,22.4214,1016.71,2.0,0.0
1993-10-31,1993-11-03,4.0,-86.4699,15.6489,6656.49,174.0,15000.0
1993-10-31,1993-11-02,3.0,9.06044,41.5666,1692.24,4.0,0.0
1993-10-19,1993-10-20,2.0,1.81853,35.8439,39704.59,22.0,0.0
1993-10-11,1993-10-21,11.0,75.4042,13.407,40595.2,35.0,40000.0
1993-10-06,1993-10-08,3.0,31.8594,-28.2598,5895.3,12.0,300.0
1993-10-05,1993-10-05,1.0,-61.4302,10.607,1178.39,5.0,0.0
1993-10-02,1993-10-12,11.0,106.625,17.4285,29438.35,122.0,15000.0
1993-10-04,1993-10-12,9.0,120.592,15.6301,35873.11,57.0,300000.0
1993-10-03,1993-10-15,13.0,146.608,-36.6559,4163.54,0.0,2000.0
1993-10-02,1993-10-03,2.0,49.1108,37.9331,7202.07,0.0,0.0
1993-09-28,1993-09-29,2.0,-98.4013,22.1952,13916.18,0.0,100000.0
1993-09-27,1993-09-28,2.0,114.167,22.5233,280.443,0.0,1200.0
1993-09-22,1993-09-28,7.0,-94.6207,36.764,31766.69,0.0,2500.0
1993-09-22,1993-10-08,17.0,7.36304,45.1072,51313.99,17.0,1700.0
1993-09-16,1993-09-22,7.0,-84.0491,12.4551,59969.85,50.0,38600.0
1993-09-15,1993-09-15,1.0,146.36,-38.1255,31808.05,0.0,800.0
1993-09-09,1993-09-17,9.0,78.9675,27.9917,65928.48,232.0,4590.0
1993-09-02,1993-09-04,3.0,130.452,31.5053,882.229,35.0,5000.0
1993-08-27,1993-08-27,1.0,100.265,36.1271,6844.66,242.0,3000.0
1993-08-21,1993-09-01,12.0,101.704,24.4756,77049.91,152.0,21000.0
1993-08-27,1993-08-28,2.0,139.686,35.6512,2420.58,2.0,3000.0
1993-08-21,1993-08-23,3.0,-95.2258,18.0128,22339.48,0.0,3000.0
1993-08-21,1993-08-22,2.0,-99.7646,41.6111,579.318,0.0,0.0
1993-08-20,1993-08-23,4.0,128.072,35.1448,11570.2,12.0,3000.0
1993-08-19,1993-08-22,4.0,120.432,15.1818,7160.8,5.0,10000.0
1993-08-18,1993-08-23,6.0,31.8434,12.4132,30815.18,6.0,300.0
1993-08-30,1993-08-30,1.0,-73.5893,-4.86699,134855.86,0.0,300000.0
1993-08-04,1993-08-23,20.0,115.918,36.4802,112505.67,101.0,2577000.0
1993-08-07,1993-08-12,6.0,-65.9923,9.71614,75801.79,90.0,47800.0
1993-07-25,1993-08-12,19.0,27.5231,52.3665,85364.07,6.0,42000.0
1993-07-28,1993-08-07,11.0,131.074,32.2114,20754.86,73.0,5000.0
1993-07-31,1993-08-12,13.0,108.866,51.3563,122315.11,4.0,30000.0
1993-07-27,1993-08-01,6.0,103.653,29.7518,9596.62,41.0,7000.0
1993-07-26,1993-08-15,21.0,121.602,43.9301,56895.9,72.0,200000.0
1993-07-05,1993-07-15,11.0,39.3187,5.07375,180415.06,0.0,120000.0
1993-07-03,1993-07-31,29.0,110.652,28.8981,118961.75,367.0,1003000.0
1993-07-06,1993-07-06,1.0,4.60164,45.7497,2738.14,2.0,100.0
1993-07-08,1993-08-13,37.0,89.7567,25.1622,531506.66,3083.0,9370926.0
1993-07-05,1993-07-07,3.0,-99.7422,17.9374,147720.82,28.0,30000.0
1993-06-26,1993-06-28,3.0,120.46,15.6003,19660.56,5.0,22700.0
1993-06-24,1993-08-23,61.0,-92.4812,40.3582,444971.26,48.0,31000.0
1993-06-15,1993-06-30,16.0,83.7111,53.2133,3547.11,0.0,0.0
1993-06-21,1993-06-23,3.0,-88.8702,19.839,168818.57,9.0,12000.0
1993-06-15,1993-07-08,24.0,117.867,27.9846,432773.2,132.0,375000.0
1993-06-13,1993-06-17,5.0,59.9925,60.2954,23269.14,15.0,3000.0
1993-06-11,1993-06-13,3.0,-6.32855,53.6271,4408.82,8.0,2500.0
1993-05-25,1993-06-30,37.0,115.409,24.6177,444778.53,180.0,17150000.0
1993-06-04,1993-06-22,19.0,92.0974,24.9382,259045.68,238.0,950000.0
1993-06-02,1993-06-06,5.0,120.765,24.3267,7755.71,10.0,0.0
1993-05-31,1993-06-02,3.0,-76.531,20.9476,73170.21,20.0,40000.0
1993-05-28,1993-06-07,11.0,80.3212,6.78433,13958.06,8.0,100000.0
1993-05-29,1993-06-15,18.0,44.6743,2.58292,90683.94,0.0,0.0
1993-05-26,1993-06-04,10.0,51.2978,47.9479,213193.78,10.0,30000.0
1993-05-19,1993-06-01,14.0,-77.3418,18.0135,3211.86,8.0,1600.0
1993-05-11,1993-05-15,5.0,-60.1886,-36.263,247102.08,0.0,0.0
1993-05-07,1993-05-08,2.0,69.1791,37.9808,20198.33,0.0,9000.0
1993-05-01,1993-05-07,7.0,113.536,23.4747,72612.48,65.0,3000.0
1993-05-03,1993-05-03,1.0,-71.6121,-33.3854,1261.76,21.0,1225.0
1993-04-26,1993-05-01,6.0,-75.2217,5.30433,3592.47,55.0,2000.0
1993-04-15,1993-04-15,1.0,-78.9145,-2.88189,2470.84,77.0,25000.0
1993-04-17,1993-04-17,1.0,59.5156,31.4647,5315.08,1.0,8000.0
1993-03-07,1993-03-12,6.0,-97.6983,41.7158,25231.12,2.0,1500.0
1993-02-23,1993-03-06,12.0,-113.753,32.8796,7406.56,1.0,1600.0
1993-02-08,1993-02-12,5.0,37.8933,-5.14777,42112.47,54.0,2900.0
1993-02-05,1993-02-10,6.0,45.822,13.9406,61492.38,31.0,2500.0
1993-02-01,1993-02-05,5.0,111.256,-6.80799,19196.74,54.0,259000.0
1993-02-01,1993-02-05,5.0,125.706,8.79448,23141.36,23.0,90000.0
1993-02-03,1993-02-22,20.0,55.8857,29.4316,625231.64,500.0,300000.0
1993-01-20,1993-01-21,2.0,-90.7209,29.9467,42375.04,0.0,200.0
1993-01-15,1993-01-18,4.0,-3.70463,56.3141,2044.83,0.0,500.0
1993-01-06,1993-01-20,15.0,-116.876,33.0191,24073.8,36.0,11215.0
1993-01-05,1993-01-05,1.0,-76.3694,7.62904,26875.51,16.0,0.0
1993-01-03,1993-01-06,4.0,56.2039,27.2447,103106.54,10.0,0.0
1993-01-01,1993-01-03,3.0,178.001,-17.8368,9803.68,21.0,10000.0
1992-12-25,1992-12-27,3.0,30.1524,-20.8141,140745.48,1.0,250.0
1992-12-23,1992-12-25,3.0,54.831,29.753,626123.0,14.0,3600.0
1992-12-22,1992-12-27,6.0,125.923,7.78495,15083.86,6.0,22000.0
1992-12-17,1992-12-19,3.0,80.8649,8.40517,29673.6,0.0,0.0
1992-11-30,1992-12-03,4.0,-2.97961,51.5066,25631.18,0.0,400.0
1992-11-29,1992-11-29,1.0,-85.1568,29.6764,83.3733,3.0,0.0
1992-11-29,1992-11-29,1.0,100.911,6.76274,25180.94,3.0,0.0
1992-11-17,1992-11-19,3.0,19.5629,42.0387,5619.46,7.0,2000.0
1992-11-10,1992-11-15,6.0,19.6623,42.9307,1276.97,0.0,0.0
1992-10-31,1992-10-31,1.0,11.14,43.6735,3332.49,0.0,1000.0
1992-10-28,1992-10-30,3.0,107.787,15.4343,56290.27,3.0,3300.0
1992-10-28,1992-10-31,4.0,108.663,14.9366,69558.74,49.0,3000.0
1992-10-20,1992-10-21,2.0,-0.054612,51.7363,12300.0,3.0,0.0
1992-10-10,1992-10-11,2.0,139.376,-34.6886,6763.03,0.0,280.0
1992-10-06,1992-10-18,13.0,19.3521,42.701,14385.39,6.0,6140.0
1992-10-05,1992-10-09,5.0,106.367,17.5324,51510.22,55.0,7579.0
1992-09-28,1992-10-08,11.0,11.2843,42.7699,135575.31,12.0,120.0
1992-09-28,1992-09-28,1.0,8.93857,44.5004,4076.56,2.0,0.0
1992-09-28,1992-09-29,2.0,49.6333,37.3028,24061.13,0.0,0.0
1992-09-28,1992-10-02,5.0,-98.3441,19.0255,94598.52,7.0,8000.0
1992-09-27,1992-09-27,1.0,2.93545,43.1605,23383.79,3.0,0.0
1992-09-22,1992-09-22,1.0,5.83747,44.5158,22746.16,38.0,2000.0
1992-09-22,1992-09-23,2.0,13.018,10.2805,42369.21,9.0,13000.0
1992-09-21,1992-09-26,6.0,-1.62812,52.571,111333.72,0.0,0.0
1992-09-20,1992-09-24,5.0,35.8071,7.11522,87638.04,0.0,300.0
1992-09-17,1992-09-18,2.0,-90.1363,19.3548,182383.3,2.0,0.0
1992-09-12,1992-11-20,70.0,78.8487,13.0242,552562.43,263.0,20000.0
1992-09-10,1992-09-12,3.0,-159.539,22.064,2901.55,3.0,25000.0
1992-09-08,1992-09-18,11.0,79.068,28.3907,873375.01,2750.0,3000000.0
1992-09-05,1992-09-16,12.0,134.31,44.2937,72751.92,0.0,180.0
1992-09-03,1992-09-03,1.0,69.8855,35.0968,47999.0,3000.0,4000.0
1992-09-02,1992-10-15,44.0,111.708,-7.58451,98559.77,70.0,15000.0
1992-09-01,1992-09-01,1.0,-86.6267,12.0739,12149.78,100.0,16000.0
1992-08-30,1992-08-30,1.0,138.966,-34.8687,12878.07,2.0,0.0
1992-08-29,1992-09-02,5.0,119.806,27.8313,166182.77,168.0,5000000.0
1992-08-28,1992-08-28,1.0,144.787,13.4496,516.36,0.0,0.0
1992-08-26,1992-08-27,2.0,-81.35,26.3061,68137.19,20.0,1800000.0
1992-08-23,1992-08-31,9.0,34.1325,17.4541,741567.54,4.0,1600.0
1992-08-23,1992-08-23,1.0,-111.562,25.4554,85944.59,3.0,10000.0
1992-08-16,1992-08-22,7.0,115.901,23.6313,33606.68,6.0,0.0
1992-08-14,1992-09-29,47.0,121.124,17.0326,70409.78,45.0,250000.0
1992-08-10,1992-08-15,6.0,67.2606,25.03,7350.66,22.0,3000.0
1992-08-10,1992-08-20,11.0,96.1887,18.0672,33971.7,0.0,0.0
1992-08-09,1992-08-09,1.0,-0.827224,52.7319,23847.54,9.0,0.0
1992-08-01,1992-09-15,46.0,-1.57256,12.3805,266253.43,0.0,0.0
1992-08-01,1992-09-03,34.0,80.7003,24.8678,518125.28,40.0,2000.0
1992-08-01,1992-08-20,20.0,105.08,35.8327,432937.01,111.0,0.0
1992-07-28,1992-07-31,4.0,105.195,22.073,6223.92,0.0,38000.0
1992-07-26,1992-08-07,13.0,86.0449,20.5033,44021.23,16.0,0.0
